Wall time,Step,Value
1744556908.903151,0,1.0
1744557037.1637225,1,0.8999999761581421
1744557158.9222362,2,0.800000011920929
1744557281.6350815,3,0.699999988079071
1744557404.2923813,4,0.6000000238418579
1744557526.6304247,5,0.5
1744557648.5694156,6,0.4000000059604645
1744557770.6852505,7,0.30000001192092896
1744557892.4533558,8,0.20000000298023224
1744558016.1006777,9,0.10000000149011612
1744558139.989438,10,1.3877787807814457e-16
1744558261.9862893,11,0.0
1744558383.4767907,12,0.0
1744558506.1785903,13,0.0
1744558629.0210443,14,0.0
1744558753.0270631,15,0.0
1744558876.5794904,16,0.0
1744558998.1981184,17,0.0
1744559122.0960348,18,0.0
1744559244.8322194,19,0.0
1744559369.3025632,20,0.0
1744559494.6638522,21,0.0
1744559617.7257178,22,0.0
1744559740.1661325,23,0.0
1744559863.585991,24,0.0
1744559987.025312,25,0.0
1744560111.5728803,26,0.0
1744560234.60889,27,0.0
1744560359.606364,28,0.0
1744560484.7704463,29,0.0
1744560607.9071672,30,0.0
1744560732.133825,31,0.0
1744560854.462848,32,0.0
1744560976.2414284,33,0.0
1744561100.122375,34,0.0
1744561224.1714482,35,0.0
1744561346.1715188,36,0.0
1744561469.4983838,37,0.0
1744561593.7138026,38,0.0
1744561715.7146208,39,0.0
1744561839.3519852,40,0.0
1744561961.4777899,41,0.0
1744562085.2642813,42,0.0
1744562207.405855,43,0.0
1744562330.267021,44,0.0
1744562453.8939497,45,0.0
1744562577.022205,46,0.0
1744562699.114561,47,0.0
1744562820.7652874,48,0.0
1744562942.8719056,49,0.0
1744563066.1963015,50,0.0
1744563189.3490689,51,0.0
1744563313.2376392,52,0.0
1744563436.2211876,53,0.0
1744563557.8043034,54,0.0
1744563679.0200286,55,0.0
1744563800.7298038,56,0.0
1744563924.5438461,57,0.0
1744564047.1464832,58,0.0
1744564170.832124,59,0.0
1744564292.8524923,60,0.0
1744564415.1317725,61,0.0
1744564538.7040126,62,0.0
1744564661.129393,63,0.0
1744564784.893779,64,0.0
1744564906.291973,65,0.0
1744565027.9471502,66,0.0
1744565151.9667192,67,0.0
1744565276.1026266,68,0.0
1744565399.787516,69,0.0
1744565524.4383714,70,0.0
1744565645.9395323,71,0.0
1744565767.9214823,72,0.0
1744565890.1112533,73,0.0
1744566013.874318,74,0.0
1744566138.0426075,75,0.0
1744566260.0754473,76,0.0
1744566384.2655923,77,0.0
1744566508.5584497,78,0.0
1744566630.3961234,79,0.0
1744566754.30367,80,0.0
1744566878.431311,81,0.0
1744567001.7503364,82,0.0
1744567123.713219,83,0.0
1744567246.0139208,84,0.0
1744567369.0532506,85,0.0
1744567491.9093297,86,0.0
1744567614.4258926,87,0.0
1744567737.279225,88,0.0
