Wall time,Step,Value
1744661846.5723636,1,38.60981369018555
1744661846.576877,2,37.600223541259766
1744661846.5802684,3,37.41310501098633
1744661846.5836,4,37.227073669433594
1744661846.5869956,5,37.16280746459961
1744661846.5902793,6,37.14927673339844
1744661846.5935783,7,37.05326461791992
1744661846.5968914,8,36.9671630859375
1744661846.600213,9,36.79985427856445
1744661846.6035514,10,36.7960319519043
1744661846.6068554,11,36.68498229980469
1744661846.6102118,12,36.618751525878906
1744661846.6135273,13,36.500389099121094
1744661846.6168427,14,36.38542175292969
1744661846.6201768,15,36.400569915771484
1744661846.6235094,16,36.45065689086914
1744661846.6268237,17,36.23573684692383
1744661846.6301177,18,36.362709045410156
1744661846.633438,19,36.25667190551758
1744661846.6367648,20,36.13712692260742
1744661846.6400995,21,36.14209747314453
1744661846.643424,22,36.04673767089844
1744661846.6467445,23,36.058738708496094
1744661846.6501486,24,35.82572555541992
1744661846.6534877,25,35.79741668701172
1744661846.65685,26,35.77479934692383
1744661846.6602,27,35.8354606628418
1744661846.6635742,28,35.738582611083984
1744661846.666911,29,35.60080337524414
1744661846.6702507,30,35.56125259399414
1744661846.673587,31,35.41075897216797
1744661846.6769693,32,35.41987991333008
1744661846.6803036,33,35.30337905883789
1744661846.683607,34,35.32427215576172
1744661846.6870356,35,35.188880920410156
1744661846.6903834,36,35.155155181884766
1744661846.6936767,37,35.0496826171875
1744661846.6969922,38,35.02223205566406
1744661846.7003171,39,35.038665771484375
1744661846.703659,40,34.988014221191406
1744661846.7069964,41,34.84435272216797
1744661846.7102716,42,34.78214645385742
1744661846.7136176,43,34.81404113769531
1744661846.7169242,44,34.663047790527344
1744661846.720212,45,34.62036895751953
1744661846.7235138,46,34.5386962890625
1744661846.7268453,47,34.5724983215332
1744661846.730169,48,34.44257736206055
1744661846.733451,49,34.297027587890625
1744661846.7367826,50,34.33384704589844
1744661846.7401056,51,34.271236419677734
1744661846.7433918,52,34.25028610229492
1744661846.7466931,53,34.271446228027344
1744661846.7499726,54,34.18328857421875
1744661846.7532935,55,34.133853912353516
1744661846.7565935,56,34.128204345703125
1744661846.759904,57,34.0405387878418
1744661846.7632756,58,33.94447708129883
1744661846.7666008,59,33.96954345703125
1744661846.769887,60,33.94719696044922
1744661846.7732315,61,33.947731018066406
1744661846.7765484,62,33.83778381347656
1744661846.779932,63,33.81767654418945
1744661846.7832177,64,33.659912109375
1744661846.786511,65,33.612693786621094
1744661846.7898088,66,33.57704544067383
1744661846.7931092,67,33.46673583984375
1744661846.7964396,68,33.435272216796875
1744661846.7997692,69,33.462890625
1744661846.8031573,70,33.476314544677734
1744661846.8065815,71,33.40205764770508
1744661846.810109,72,33.410648345947266
1744661846.813547,73,33.30582046508789
1744661846.8171053,74,33.307342529296875
1744661846.8208494,75,33.262001037597656
1744661846.8242033,76,33.184268951416016
1744661846.827544,77,33.11707305908203
1744661846.8308477,78,33.140384674072266
1744661846.8341424,79,33.13532257080078
1744661846.8374481,80,33.06096649169922
1744661846.8407555,81,32.998538970947266
1744661846.8440354,82,32.91840744018555
1744661846.8473284,83,32.83011245727539
1744661846.8506188,84,32.823402404785156
1744661846.8539152,85,32.842491149902344
1744661846.857211,86,32.754703521728516
1744661846.8605084,87,32.70980453491211
1744661846.8637712,88,32.650360107421875
1744661846.8670664,89,32.59568786621094
1744661846.8703847,90,32.54310989379883
1744661846.8736937,91,32.48957824707031
1744661846.8770099,92,32.41404724121094
1744661846.8803756,93,32.41511535644531
1744661846.8836803,94,32.354496002197266
1744661846.886993,95,32.32609176635742
1744661846.8903096,96,32.322513580322266
1744661846.8936157,97,32.234230041503906
1744661846.8969173,98,32.204837799072266
1744661846.9008296,99,32.153038024902344
1744661846.9041595,100,32.091068267822266
1744661846.907476,101,32.05400085449219
1744661846.9107656,102,32.03589630126953
1744661846.9140835,103,31.958118438720703
1744661846.9173937,104,31.89232063293457
1744661846.9207184,105,31.85589599609375
1744661846.9240642,106,31.8808536529541
1744661846.927381,107,31.76711082458496
