Wall time,Step,Value
1744591222.4312632,117,1.0
1744591303.3724372,118,1.0
1744591385.7997816,119,1.0
1744591467.8631399,120,1.0
1744591550.2767527,121,1.0
1744591632.0982,122,1.0
1744591713.950748,123,1.0
1744591796.352009,124,1.0
1744591878.8145533,125,1.0
1744591960.8632903,126,1.0
1744592042.8478308,127,1.0
1744592123.3134549,128,1.0
1744592204.3218257,129,1.0
1744592285.6799967,130,1.0
1744592366.9876316,131,1.0
1744592447.8198462,132,1.0
1744592528.4771128,133,1.0
1744592608.7502546,134,1.0
1744592689.6434813,135,1.0
1744592770.7310047,136,1.0
1744592851.7939548,137,1.0
1744592932.8031309,138,1.0
1744593013.9088855,139,1.0
1744593094.69568,140,1.0
1744593176.3023515,141,1.0
1744593257.9077733,142,1.0
1744593339.7583091,143,1.0
1744593421.6091466,144,1.0
1744593502.1298244,145,1.0
1744593582.474927,146,1.0
1744593663.1675808,147,1.0
1744593743.556575,148,1.0
1744593824.2836895,149,1.0
1744593905.2618005,150,1.0
1744593987.4218981,151,1.0
1744594068.5116837,152,1.0
1744594149.1223829,153,1.0
1744594229.9932165,154,1.0
1744594310.350242,155,1.0
1744594390.1959634,156,1.0
1744594471.0552018,157,1.0
1744594552.1585407,158,1.0
1744594632.8281853,159,1.0
1744594713.0204015,160,1.0
1744594793.9577174,161,1.0
1744594874.3934555,162,1.0
1744594955.2165918,163,1.0
1744595036.7337744,164,1.0
1744595117.522669,165,1.0
1744595199.3325768,166,1.0
1744595280.1838863,167,1.0
1744595360.8172457,168,1.0
1744595443.0454993,169,1.0
1744595525.3999202,170,1.0
1744595606.59275,171,1.0
1744595687.1064072,172,1.0
1744595767.7729762,173,1.0
1744595849.1984112,174,1.0
1744595930.2515461,175,1.0
1744596011.6032028,176,1.0
1744596093.2216988,177,1.0
1744596175.7987957,178,1.0
1744596256.4085655,179,1.0
1744596338.6488295,180,1.0
1744596418.8480277,181,1.0
1744596499.6096432,182,1.0
1744596579.997861,183,1.0
1744596660.3451378,184,1.0
1744596743.0627754,185,1.0
1744596824.736856,186,1.0
1744596906.90286,187,1.0
1744596989.1730304,188,1.0
1744597070.6598587,189,1.0
1744597152.0762913,190,1.0
1744597232.2572966,191,1.0
1744597312.856031,192,1.0
1744597393.5465431,193,1.0
1744597475.696057,194,1.0
1744597558.096879,195,1.0
1744597639.7036257,196,1.0
1744597719.9857066,197,1.0
1744597800.5254068,198,1.0
1744597881.7590914,199,1.0
