Wall time,Step,Value
1744661906.7111785,1,36.837398529052734
1744661906.7171156,2,36.389984130859375
1744661906.7253668,3,36.296173095703125
1744661906.735636,4,36.19859313964844
1744661906.7459357,5,36.14805603027344
1744661906.7561755,6,36.18341827392578
1744661906.7664216,7,36.0257568359375
1744661906.7766833,8,35.976783752441406
1744661906.7869682,9,35.849700927734375
1744661906.7973135,10,36.010772705078125
1744661906.807528,11,35.79743194580078
1744661906.8177903,12,35.79052734375
1744661906.8280911,13,35.73066711425781
1744661906.83835,14,35.59931945800781
1744661906.8486738,15,35.58881759643555
1744661906.8563275,16,35.72282409667969
1744661906.86172,17,35.48390197753906
1744661906.866637,18,35.657901763916016
1744661906.8726048,19,35.661136627197266
1744661906.8795223,20,35.637115478515625
1744661906.8851633,21,35.6222038269043
1744661906.8922827,22,35.550045013427734
1744661906.8981154,23,35.551055908203125
1744661906.9054656,24,35.49475860595703
1744661906.9114764,25,35.432273864746094
1744661906.918401,26,35.2873649597168
1744661906.9240172,27,35.365840911865234
1744661906.9359138,28,35.401084899902344
1744661906.9462152,29,35.21086502075195
1744661906.9565365,30,35.10575866699219
1744661906.9667585,31,35.12311553955078
1744661906.9770463,32,35.02960205078125
1744661906.9873767,33,35.05344009399414
1744661906.9976797,34,35.10990905761719
1744661907.0080466,35,35.06317901611328
1744661907.0183146,36,35.040733337402344
1744661907.0285792,37,35.03627014160156
1744661907.0388582,38,35.04685592651367
1744661907.049175,39,35.00634765625
1744661907.0594568,40,35.015167236328125
1744661907.0662067,41,35.018287658691406
1744661907.074011,42,35.05290222167969
1744661907.0797112,43,35.12422180175781
1744661907.0870667,44,34.955413818359375
1744661907.0927598,45,34.96257400512695
1744661907.099848,46,34.79518508911133
1744661907.1055288,47,34.93102264404297
1744661907.113007,48,34.969200134277344
1744661907.118974,49,34.93671417236328
1744661907.1258724,50,34.895896911621094
1744661907.1315024,51,34.8901252746582
1744661907.1396945,52,34.96448516845703
1744661907.150009,53,34.91742706298828
1744661907.1602602,54,34.86292266845703
1744661907.1705527,55,34.95646286010742
1744661907.1808522,56,34.8636474609375
1744661907.1911457,57,34.86907196044922
1744661907.2014294,58,35.03762435913086
1744661907.211755,59,34.94575119018555
1744661907.2220554,60,35.127723693847656
1744661907.2324183,61,35.12078094482422
1744661907.2427127,62,35.02250671386719
1744661907.2529743,63,35.13426208496094
1744661907.2632546,64,34.98696517944336
1744661907.2720954,65,35.01841735839844
1744661907.2763255,66,35.015018463134766
1744661907.2830782,67,34.961544036865234
1744661907.2885578,68,35.015586853027344
1744661907.2960596,69,35.088356018066406
1744661907.3021219,70,35.08206558227539
1744661907.309253,71,35.01561737060547
1744661907.3148592,72,35.13688659667969
1744661907.3201735,73,35.14054870605469
1744661907.3265755,74,35.15211868286133
1744661907.3325796,75,35.09967041015625
1744661907.3394713,76,35.10546875
1744661907.3477821,77,34.996315002441406
1744661907.3581145,78,34.9623908996582
1744661907.3683555,79,35.27176284790039
1744661907.3786447,80,35.04276657104492
1744661907.38891,81,34.88566970825195
1744661907.3991826,82,35.056190490722656
1744661907.4095573,83,35.00447082519531
1744661907.4198701,84,35.0626335144043
1744661907.4301136,85,35.09364700317383
1744661907.440363,86,34.884986877441406
1744661907.4506857,87,35.01088333129883
1744661907.4609797,88,34.89876174926758
1744661907.471266,89,34.9195442199707
1744661907.480209,90,35.15642166137695
