Wall time,Step,Value
1744662084.6340575,1,38.95765686035156
1744662084.6401253,2,37.22979736328125
1744662084.6486616,3,36.945716857910156
1744662084.658918,4,36.55595397949219
1744662084.6692312,5,36.607261657714844
1744662084.6795404,6,36.295555114746094
1744662084.689822,7,36.36743927001953
1744662084.7000906,8,36.103450775146484
1744662084.7103355,9,35.92594909667969
1744662084.7206306,10,35.88343811035156
1744662084.730887,11,35.56452178955078
1744662084.7411854,12,35.554508209228516
1744662084.7514606,13,35.35652542114258
1744662084.7617867,14,35.13778305053711
1744662084.772088,15,35.036033630371094
1744662084.7799144,16,34.96614074707031
1744662084.7855606,17,34.76121139526367
1744662084.791308,18,34.69563674926758
1744662084.7987397,19,34.49091720581055
1744662084.8045554,20,34.592689514160156
1744662084.811959,21,34.45924758911133
1744662084.8169467,22,34.336612701416016
1744662084.8229587,23,34.093929290771484
1744662084.8296485,24,33.976348876953125
1744662084.8345475,25,33.93956756591797
1744662084.8400443,26,33.82441711425781
1744662084.847555,27,33.671321868896484
1744662084.8546433,28,33.60112762451172
1744662084.8649395,29,33.27947998046875
1744662084.875227,30,33.2401008605957
1744662084.8855193,31,33.192665100097656
1744662084.895765,32,33.03113555908203
1744662084.9060328,33,32.98978042602539
1744662084.9163015,34,32.973304748535156
1744662084.9265568,35,32.810420989990234
1744662084.9368238,36,32.73969268798828
1744662084.9470816,37,32.62833023071289
1744662084.9574018,38,32.5390510559082
1744662084.9676545,39,32.404388427734375
1744662084.9779932,40,32.37915802001953
1744662084.987495,41,32.1979866027832
1744662084.9920049,42,32.182655334472656
1744662084.9993901,43,32.12615966796875
1744662085.0045834,44,31.93802261352539
1744662085.010613,45,31.824268341064453
1744662085.0179691,46,31.692157745361328
1744662085.023777,47,31.695072174072266
1744662085.029137,48,31.600788116455078
1744662085.036033,49,31.497095108032227
1744662085.0420594,50,31.471948623657227
1744662085.0494983,51,31.360488891601562
1744662085.0544827,52,31.249855041503906
1744662085.0600166,53,31.28138542175293
1744662085.06874,54,31.173429489135742
1744662085.0790203,55,31.061885833740234
1744662085.0893304,56,30.996002197265625
1744662085.0996304,57,30.901935577392578
1744662085.10991,58,30.778099060058594
1744662085.1202047,59,30.69392204284668
1744662085.1305063,60,30.675029754638672
1744662085.140755,61,30.645999908447266
1744662085.1510057,62,30.54824447631836
1744662085.1612906,63,30.52685546875
1744662085.1716104,64,30.40451431274414
1744662085.1819098,65,30.32598876953125
1744662085.192225,66,30.266477584838867
1744662085.2001977,67,30.185583114624023
1744662085.2057662,68,30.137161254882812
1744662085.2106764,69,30.119531631469727
1744662085.2166858,70,30.05978775024414
1744662085.2233572,71,29.965206146240234
1744662085.2282572,72,29.943721771240234
1744662085.2341795,73,29.892995834350586
1744662085.2413177,74,29.862808227539062
1744662085.2470887,75,29.790592193603516
1744662085.254544,76,29.712322235107422
1744662085.2594316,77,29.647228240966797
1744662085.264928,78,29.646759033203125
1744662085.2727237,79,29.581127166748047
1744662085.2830157,80,29.516393661499023
1744662085.2933166,81,29.45514678955078
1744662085.3036199,82,29.380399703979492
1744662085.3139114,83,29.31403350830078
1744662085.324242,84,29.24241828918457
1744662085.3345568,85,29.175376892089844
1744662085.3448563,86,29.175220489501953
1744662085.3551264,87,29.07830047607422
1744662085.3653877,88,29.067005157470703
1744662085.3756597,89,29.006938934326172
1744662085.385959,90,28.979522705078125
1744662085.3962169,91,28.941715240478516
1744662085.40648,92,28.881431579589844
1744662085.4113574,93,28.859426498413086
1744662085.4188707,94,28.789688110351562
1744662085.423788,95,28.774951934814453
1744662085.4294164,96,28.74687385559082
1744662085.4367216,97,28.641279220581055
1744662085.442564,98,28.619802474975586
1744662085.4499276,99,28.530054092407227
1744662085.4549732,100,28.519384384155273
1744662085.4609354,101,28.47001838684082
1744662085.4682953,102,28.41168212890625
1744662085.4732285,103,28.34414291381836
1744662085.4788802,104,28.29871368408203
1744662085.4871027,105,28.272706985473633
1744662085.4973602,106,28.2475643157959
1744662085.5076432,107,28.183319091796875
1744662085.5179296,108,28.15890884399414
1744662085.5281975,109,28.11012077331543
1744662085.5385056,110,28.081628799438477
1744662085.5487854,111,28.038837432861328
1744662085.5590515,112,28.007976531982422
1744662085.569363,113,27.970190048217773
1744662085.579631,114,27.92971420288086
1744662085.5899808,115,27.90473747253418
1744662085.6002455,116,27.86090660095215
1744662085.6105704,117,27.803728103637695
1744662085.6187327,118,27.767667770385742
1744662085.6242788,119,27.692359924316406
1744662085.6301515,120,27.674453735351562
1744662085.6374857,121,27.610570907592773
1744662085.6423967,122,27.58713150024414
1744662085.648295,123,27.571603775024414
1744662085.6554165,124,27.53148651123047
1744662085.6611261,125,27.478200912475586
1744662085.6685927,126,27.45896339416504
1744662085.674482,127,27.435672760009766
1744662085.6816585,128,27.401187896728516
1744662085.687219,129,27.34781265258789
1744662085.6956117,130,27.309284210205078
1744662085.7058918,131,27.26764678955078
1744662085.7162082,132,27.178958892822266
1744662085.726515,133,27.07247543334961
1744662085.7368205,134,27.13210678100586
1744662085.7470772,135,27.168479919433594
1744662085.757351,136,27.12865447998047
1744662085.767642,137,27.10117530822754
1744662085.7779686,138,27.080398559570312
1744662085.7882817,139,27.02161407470703
1744662085.7985651,140,27.024145126342773
1744662085.808816,141,26.84803009033203
1744662085.819091,142,26.840538024902344
1744662085.827111,143,26.82742691040039
1744662085.8326924,144,26.817705154418945
1744662085.838627,145,26.744291305541992
1744662085.8456151,146,26.76590919494629
1744662085.851391,147,26.742717742919922
1744662085.8588467,148,26.723854064941406
1744662085.8637476,149,26.653921127319336
1744662085.8693755,150,26.666481018066406
1744662085.8768377,151,26.613933563232422
1744662085.8817263,152,26.627023696899414
1744662085.8875165,153,26.572364807128906
1744662085.894848,154,26.587356567382812
1744662085.9019153,155,26.594440460205078
1744662085.9121623,156,26.57049560546875
1744662085.9224415,157,26.534223556518555
1744662085.9326808,158,26.499242782592773
1744662085.9430044,159,26.484163284301758
1744662085.9532967,160,26.458271026611328
1744662085.963608,161,26.446773529052734
1744662085.9739015,162,26.42890167236328
1744662085.984206,163,26.388025283813477
1744662085.994515,164,26.372129440307617
1744662086.0047777,165,26.377450942993164
1744662086.0151453,166,26.387693405151367
1744662086.0254478,167,26.366065979003906
1744662086.0350432,168,26.33601951599121
1744662086.038962,169,26.286657333374023
1744662086.0464714,170,26.25063133239746
1744662086.0514805,171,26.203018188476562
1744662086.057169,172,26.12323760986328
1744662086.0644436,173,26.052623748779297
