Wall time,Step,Value
1744629431.2275832,0,0.0
1744629554.5363896,1,0.05000000074505806
1744629676.0880876,2,0.10000000149011612
1744629799.7321668,3,0.15000000596046448
1744629923.71453,4,0.20000000298023224
1744630047.137148,5,0.25
1744630170.314167,6,0.30000001192092896
1744630295.0234623,7,0.3499999940395355
1744630419.0813978,8,0.4000000059604645
1744630542.0322418,9,0.44999998807907104
1744630664.1827893,10,0.5
1744630786.8356752,11,0.550000011920929
1744630910.043311,12,0.6000000238418579
1744631032.00683,13,0.6499999761581421
1744631155.1791024,14,0.699999988079071
1744631277.5116644,15,0.75
1744631399.835475,16,0.800000011920929
1744631521.2340224,17,0.8500000238418579
1744631643.906842,18,0.8999999761581421
1744631766.7550557,19,0.949999988079071
1744631888.3138723,20,0.0
1744632009.6270409,21,0.05000000074505806
1744632132.3445075,22,0.10000000149011612
1744632255.3824258,23,0.15000000596046448
1744632378.432588,24,0.20000000298023224
1744632501.605371,25,0.25
1744632624.5118117,26,0.30000001192092896
1744632748.4648604,27,0.3499999940395355
1744632872.2485092,28,0.4000000059604645
1744632996.0358732,29,0.44999998807907104
1744633120.0594738,30,0.5
1744633242.8693714,31,0.550000011920929
1744633365.008741,32,0.6000000238418579
1744633488.2104642,33,0.6499999761581421
1744633610.1756918,34,0.699999988079071
1744633733.7014885,35,0.75
1744633857.8162427,36,0.800000011920929
1744633980.7554142,37,0.8500000238418579
1744634080.0516307,38,0.8999999761581421
1744634194.8004127,39,0.949999988079071
1744634318.0338385,40,0.0
1744634441.8609326,41,0.05000000074505806
1744634565.8029432,42,0.10000000149011612
1744634689.959585,43,0.15000000596046448
1744634812.5561852,44,0.20000000298023224
1744634936.1095545,45,0.25
1744635059.2630944,46,0.30000001192092896
1744635182.4717588,47,0.3499999940395355
1744635304.4012713,48,0.4000000059604645
1744635427.8944871,49,0.44999998807907104
1744635550.1374557,50,0.5
1744635674.2728834,51,0.550000011920929
1744635798.6557734,52,0.6000000238418579
1744635921.4733217,53,0.6499999761581421
1744636044.1124072,54,0.699999988079071
1744636167.334659,55,0.75
1744636289.4049547,56,0.800000011920929
1744636413.362954,57,0.8500000238418579
1744636536.1237662,58,0.8999999761581421
1744636658.2806134,59,0.949999988079071
1744636782.2787097,60,0.0
1744636904.2178187,61,0.05000000074505806
1744637026.5867941,62,0.10000000149011612
1744637150.5637517,63,0.15000000596046448
1744637273.0699635,64,0.20000000298023224
1744637396.5510125,65,0.25
1744637519.412613,66,0.30000001192092896
1744637642.4922988,67,0.3499999940395355
1744637764.867293,68,0.4000000059604645
1744637888.5598538,69,0.44999998807907104
1744638012.012308,70,0.5
1744638135.1462412,71,0.550000011920929
1744638258.6655607,72,0.6000000238418579
1744638380.451904,73,0.6499999761581421
1744638503.6417587,74,0.699999988079071
1744638626.7026372,75,0.75
1744638748.7682087,76,0.800000011920929
1744638872.7934544,77,0.8500000238418579
1744638996.0571208,78,0.8999999761581421
1744639120.1042795,79,0.949999988079071
1744639244.1195061,80,0.0
1744639367.1409183,81,0.05000000074505806
1744639490.298314,82,0.10000000149011612
1744639613.5183578,83,0.15000000596046448
1744639737.2177627,84,0.20000000298023224
1744639867.5386355,85,0.25
1744639994.750098,86,0.30000001192092896
1744640119.2157207,87,0.3499999940395355
1744640245.5955582,88,0.4000000059604645
1744640369.327756,89,0.44999998807907104
1744640493.616253,90,0.5
1744640615.580193,91,0.550000011920929
1744640738.7050452,92,0.6000000238418579
1744640861.336705,93,0.6499999761581421
1744640984.8142166,94,0.699999988079071
1744641108.3399594,95,0.75
1744641231.7812874,96,0.800000011920929
1744641355.1557007,97,0.8500000238418579
1744641478.4895031,98,0.8999999761581421
1744641601.2541976,99,0.949999988079071
1744641723.105219,100,0.0
1744641844.988718,101,0.05000000074505806
1744641967.4762545,102,0.10000000149011612
1744642090.6147418,103,0.15000000596046448
1744642212.2760901,104,0.20000000298023224
1744642335.0730007,105,0.25
1744642457.5089335,106,0.30000001192092896
1744642579.7048664,107,0.3499999940395355
1744642701.4450207,108,0.4000000059604645
1744642824.6411989,109,0.44999998807907104
1744642946.2083323,110,0.5
1744643068.7093668,111,0.550000011920929
1744643192.4082816,112,0.6000000238418579
1744643315.670831,113,0.6499999761581421
1744643440.270423,114,0.699999988079071
1744643564.4833572,115,0.75
1744643687.8939755,116,0.800000011920929
1744643811.3175552,117,0.8500000238418579
1744643933.6783385,118,0.8999999761581421
1744644056.9694676,119,0.949999988079071
1744644180.1000502,120,0.0
1744644302.0926902,121,0.05000000074505806
1744644426.3888192,122,0.10000000149011612
1744644548.4433403,123,0.15000000596046448
1744644671.7215652,124,0.20000000298023224
1744644794.3345428,125,0.25
1744644916.6034467,126,0.30000001192092896
1744645039.357927,127,0.3499999940395355
1744645160.9428835,128,0.4000000059604645
1744645283.7165515,129,0.44999998807907104
1744645405.985377,130,0.5
1744645528.7317934,131,0.550000011920929
1744645652.3180563,132,0.6000000238418579
1744645776.4610732,133,0.6499999761581421
1744645899.1203153,134,0.699999988079071
1744646021.276714,135,0.75
1744646144.2732246,136,0.800000011920929
1744646266.5606434,137,0.8500000238418579
1744646389.5790942,138,0.8999999761581421
1744646513.5985117,139,0.949999988079071
1744646636.7734566,140,0.0
1744646758.2970006,141,0.05000000074505806
1744646880.7785609,142,0.10000000149011612
1744647003.5703864,143,0.15000000596046448
1744647126.1696334,144,0.20000000298023224
1744647248.6344824,145,0.25
1744647371.6420887,146,0.30000001192092896
1744647494.871484,147,0.3499999940395355
1744647617.8833025,148,0.4000000059604645
1744647741.5271819,149,0.44999998807907104
1744647865.6083915,150,0.5
1744647989.4229088,151,0.550000011920929
1744648111.4355574,152,0.6000000238418579
1744648233.6239953,153,0.6499999761581421
1744648356.7717118,154,0.699999988079071
1744648480.270228,155,0.75
1744648603.2939713,156,0.800000011920929
1744648726.1804862,157,0.8500000238418579
1744648849.7739325,158,0.8999999761581421
1744648972.8866198,159,0.949999988079071
1744649097.160144,160,0.0
1744649220.9695919,161,0.05000000074505806
1744649342.6300142,162,0.10000000149011612
1744649466.0074792,163,0.15000000596046448
1744649589.2387912,164,0.20000000298023224
1744649713.0600593,165,0.25
1744649837.3189607,166,0.30000001192092896
1744649959.2650743,167,0.3499999940395355
1744650081.8992205,168,0.4000000059604645
1744650204.9797683,169,0.44999998807907104
1744650328.3121276,170,0.5
1744650451.488493,171,0.550000011920929
1744650574.691111,172,0.6000000238418579
1744650697.8125184,173,0.6499999761581421
1744650822.0914946,174,0.699999988079071
