Wall time,Step,Value
1744581710.908408,0,89.43791198730469
1744581793.7480748,1,0.07095203548669815
1744581874.6793928,2,0.008710311725735664
1744581955.8049936,3,0.004557353910058737
1744582035.7951734,4,0.0033911161590367556
1744582116.0251803,5,0.002333190059289336
1744582197.1076381,6,0.0020908426959067583
1744582279.2837281,7,0.0018753254553303123
1744582360.771266,8,0.0016903008799999952
1744582442.4111183,9,0.00153738830704242
1744582524.9393556,10,0.00140751909930259
1744582607.0467994,11,0.0012964708730578423
1744582688.6229987,12,0.0012001923751085997
1744582770.8661525,13,0.001121804816648364
1744582852.3919885,14,0.0024669310078024864
1744582934.810825,15,0.002217136090621352
1744583015.6609633,16,0.0009542917832732201
1744583097.2243087,17,0.0020428167190402746
1744583177.9820724,18,0.0019844479393213987
1744583258.8594222,19,0.0018988209776580334
1744583339.643154,20,0.0018168017268180847
1744583420.3348646,21,0.0017424187390133739
1744583501.1750393,22,0.0016875953879207373
1744583582.1669097,23,0.0016347169876098633
1744583663.4809957,24,0.001585184596478939
1744583744.53952,25,0.0015443784650415182
1744583825.6203363,26,0.0015098173171281815
1744583906.3102047,27,0.0014809264102950692
1744583986.781709,28,0.0014600283466279507
1744584068.9644835,29,0.0014202477177605033
1744584150.3713865,30,0.0013930597342550755
1744584230.8554082,31,0.0013700064737349749
1744584311.5435953,32,0.0013387317303568125
1744584392.925714,33,0.001314653898589313
1744584474.7934203,34,0.0012963812332600355
1744584555.2885234,35,0.0012739686062559485
1744584636.2507055,36,0.0012544527417048812
1744584717.5307796,37,0.001232612761668861
1744584798.7569711,38,0.0012180282501503825
1744584879.5898073,39,0.0011977877002209425
1744584960.0829332,40,0.0011807067785412073
1744585041.1818516,41,0.0011695165885612369
1744585122.1503215,42,0.0011485123541206121
1744585203.1417713,43,0.0011400002986192703
1744585284.513425,44,0.0011228902731090784
1744585365.6363738,45,0.001113966223783791
1744585446.520622,46,0.0010948032140731812
1744585526.849227,47,0.0010923300869762897
1744585608.1532197,48,0.0010757801355794072
1744585689.1844897,49,0.001066440949216485
1744585770.097501,50,0.0010504055535420775
1744585850.9452286,51,0.0010468376567587256
1744585931.6135497,52,0.001033032895065844
1744586012.4689324,53,0.001021971576847136
1744586093.2705472,54,0.001012775581330061
1744586174.6595151,55,0.0010092746233567595
1744586256.3372395,56,0.0009966121288016438
1744586337.1026177,57,0.000990048865787685
1744586419.419342,58,0.0009866941254585981
1744586500.2668347,59,0.0009738339576870203
1744586582.3034158,60,0.0009679558570496738
1744586664.2735057,61,0.0009582701604813337
1744586745.986467,62,0.0009547424269840121
1744586828.049507,63,0.0009473004029132426
1744586910.3500726,64,0.0009373324573971331
1744586991.7278156,65,0.0009348748717457056
1744587072.77413,66,0.0009282355895265937
1744587153.5523996,67,0.0009241498773917556
1744587235.7662272,68,0.0009122297051362693
1744587318.4765763,69,0.0009053614921867847
1744587399.1763144,70,0.0009097218862734735
1744587479.5282996,71,0.0008975576492957771
1744587560.0349498,72,0.0008859947556629777
1744587640.6996682,73,0.0008830205188132823
1744587721.448254,74,0.0008779523777775466
1744587802.4543061,75,0.0008731982670724392
1744587883.4317598,76,0.0008634610567241907
1744587964.680165,77,0.0008664425113238394
1744588046.1256022,78,0.0008559733396396041
1744588126.8313093,79,0.0008543552830815315
1744588208.4863524,80,0.0008442577091045678
1744588288.8590426,81,0.0008323041838593781
1744588370.9154372,82,0.0008295743027701974
1744588452.2100868,83,0.00082555809058249
1744588534.1305318,84,0.0008259757305495441
1744588615.7379076,85,0.0008163762395270169
1744588696.3611095,86,0.0008091118652373552
1744588778.3878357,87,0.0008126121829263866
1744588859.4542353,88,0.0008013432961888611
1744588940.8082254,89,0.0008012396865524352
1744589022.2810488,90,0.0007940372452139854
1744589103.3888006,91,0.0007870433619245887
1744589184.5253258,92,0.0007852797862142324
1744589266.6612427,93,0.0007803143817000091
1744589348.3926015,94,0.0007737894193269312
1744589430.7442555,95,0.000767294957768172
1744589511.430513,96,0.0007633010973222554
1744589592.2477684,97,0.0007644311408512294
1744589673.156732,98,0.0007629821193404496
1744589753.6592941,99,0.0007634207140654325
1744589836.198412,100,0.0007618714007548988
1744589917.418552,101,0.0007516957703046501
1744589998.7542386,102,0.0007437061285600066
1744590079.5945575,103,0.000739101436920464
1744590161.4292216,104,0.0007332070963457227
1744590243.8960419,105,0.0007308879867196083
1744590326.4053965,106,0.0007266061147674918
1744590408.5152764,107,0.000722331169527024
1744590490.759327,108,0.000716707028914243
1744590572.953823,109,0.0007132737664505839
1744590655.1683004,110,0.0007106411503627896
1744590735.3510206,111,0.0007079942733980715
1744590816.2368598,112,0.0007047360995784402
1744590897.3773255,113,0.00069843465462327
1744590979.281784,114,0.0006967519293539226
1744591060.465858,115,0.0006935855490155518
1744591141.577297,116,0.0006933273980394006
1744591222.4312,117,0.0006926377536728978
1744591303.3723154,118,0.0006899732397869229
1744591385.7997217,119,0.000687265070155263
1744591467.8630867,120,0.0006829795311205089
1744591550.2766278,121,0.0006792694330215454
1744591632.0981288,122,0.0006769319297745824
1744591713.9506838,123,0.0006736002978868783
1744591796.3519344,124,0.0006688858848065138
1744591878.814457,125,0.0006666220142506063
1744591960.863191,126,0.0006678886129520833
1744592042.8477228,127,0.0006703579565510154
1744592123.3133857,128,0.0006653463933616877
1744592204.3217351,129,0.0006939316517673433
1744592285.6799183,130,0.0006682241801172495
1744592366.9875653,131,0.0006556050502695143
1744592447.819768,132,0.000651132722850889
1744592528.4770596,133,0.0006473925313912332
1744592608.7501898,134,0.0006507838843390346
1744592689.643414,135,0.0006497055874206126
1744592770.7309198,136,0.0006457983399741352
1744592851.7938776,137,0.0006435390678234398
1744592932.8030822,138,0.0006389601621776819
1744593013.9088008,139,0.000638451601844281
1744593094.6956232,140,0.0006320748943835497
1744593176.3022988,141,0.0006280604284256697
1744593257.9077024,142,0.0006271396996453404
1744593339.7582133,143,0.0006289400043897331
1744593421.6090477,144,0.0006300210952758789
1744593502.1297243,145,0.0006283799302764237
1744593582.4748423,146,0.0006244571413844824
1744593663.1674957,147,0.0006229273858480155
1744593743.556525,148,0.0006232134182937443
1744593824.2836273,149,0.0006245765252970159
1744593905.2617376,150,0.000617901561781764
1744593987.421816,151,0.0006116691511124372
1744594068.511626,152,0.0006104685598984361
1744594149.1223154,153,0.0006087744259275496
1744594229.9931502,154,0.0006047512288205326
1744594310.3501859,155,0.0006074194679968059
1744594390.1958537,156,0.0006041135638952255
1744594471.0551229,157,0.0006053133402019739
1744594552.158477,158,0.0005995879182592034
1744594632.828097,159,0.0005983122391626239
1744594713.0203168,160,0.0005995839601382613
1744594793.957653,161,0.0006013786187395453
1744594874.3933876,162,0.0005980831338092685
1744594955.2165403,163,0.0005934956134296954
1744595036.733706,164,0.0005899770767427981
1744595117.5225987,165,0.0005898799281567335
1744595199.3325238,166,0.0005870438180863857
1744595280.1838348,167,0.000586041365750134
1744595360.8171942,168,0.0005850722081959248
1744595443.045416,169,0.0005838105571456254
1744595525.39984,170,0.000577889324631542
1744595606.5926826,171,0.0005757681210525334
1744595687.1063092,172,0.0005716357263736427
1744595767.7729025,173,0.0005708583630621433
1744595849.1983385,174,0.0005744920927099884
1744595930.2514849,175,0.0005717143649235368
1744596011.60312,176,0.0005720697226934135
1744596093.2216494,177,0.0005682462942786515
1744596175.798724,178,0.0005695794825442135
1744596256.4085176,179,0.0005728338146582246
1744596338.6487672,180,0.0005695050931535661
1744596418.8479595,181,0.00056982203386724
1744596499.609584,182,0.0005659278831444681
1744596579.9977572,183,0.0005642195465043187
1744596660.3450623,184,0.000563978566788137
1744596743.0627239,185,0.0005615607951767743
1744596824.736761,186,0.0005599678261205554
1744596906.9027941,187,0.0005578296259045601
1744596989.172931,188,0.0005566187319345772
1744597070.65979,189,0.0005565188475884497
1744597152.0762017,190,0.0005568264750763774
1744597232.2572238,191,0.0005561385187320411
1744597312.8559184,192,0.0005531528149731457
1744597393.5464656,193,0.0005490017938427627
1744597475.696003,194,0.0005495210061781108
1744597558.0968008,195,0.0005540537531487644
1744597639.7035575,196,0.0005783275701105595
1744597719.9856339,197,0.0005615538102574646
1744597800.5253294,198,0.0005563197773881257
1744597881.7590315,199,0.0005507617606781423
