Wall time,Step,Value
1746474666.6898916,0,0.02896907366812229
1746474750.9143417,1,0.006152614951133728
1746474835.1218634,2,0.0047672102227807045
1746474919.3901298,3,0.0038552358746528625
1746475053.8672917,4,0.003376171924173832
1746475148.5239463,5,0.0031127312686294317
1746475276.5678706,6,0.0030790383461862803
1746475452.8347564,7,0.0028624210972338915
1746475629.0529065,8,0.0025231873150914907
1746475805.2776306,9,0.0024024839513003826
1746475981.9574797,10,0.002379168989136815
1746476158.1824245,11,0.0023649530485272408
1746476334.3890796,12,0.0021481213625520468
1746476505.5617073,13,0.0022165512200444937
1746476681.7358553,14,0.002051352057605982
1746476857.8842523,15,0.00206998223438859
1746477034.146183,16,0.0019004413625225425
1746477210.4232986,17,0.0019869355019181967
1746477386.662408,18,0.0019186658319085836
1746477562.9047103,19,0.002043674234300852
1746477739.4342904,20,0.0018099985318258405
1746477915.652141,21,0.0018017602851614356
1746478091.8829818,22,0.0017721332842484117
1746478267.8352754,23,0.0018592588603496552
1746478444.0774164,24,0.00174242677167058
1746478620.3798018,25,0.0018018970731645823
1746478796.6662214,26,0.0017304487992078066
1746478972.9772067,27,0.001709899865090847
1746479149.227315,28,0.0017077772645279765
1746479325.4680986,29,0.0016430530231446028
1746479624.842891,30,0.00162197754252702
1746479801.0303776,31,0.0016606354620307684
1746479976.9215877,32,0.001577031216584146
1746480153.126054,33,0.0015265732072293758
1746480329.2847247,34,0.0015927371568977833
1746480505.5195112,35,0.0015681078657507896
1746480681.7597194,36,0.0015980086755007505
1746480857.9849503,37,0.001561997807584703
1746481034.1503303,38,0.0015600014012306929
1746481210.3701057,39,0.0014974349178373814
1746481386.8450592,40,0.001471352530643344
1746481563.0221255,41,0.001482772291637957
1746481736.227931,42,0.0014720549806952477
1746481823.9312997,43,0.001466579851694405
1746481908.173009,44,0.0014504111604765058
1746481992.4057229,45,0.0015207993565127254
1746482076.642467,46,0.0014318893663585186
1746482160.9258742,47,0.0015082102036103606
1746482245.169644,48,0.0015137166483327746
1746482329.3170733,49,0.0013880397891625762
1746482413.8281994,50,0.0014211097732186317
1746482498.0627637,51,0.001382268383167684
1746482582.2697954,52,0.0014070748584344983
1746482666.473831,53,0.0014032897306606174
1746482750.6688638,54,0.0015707595739513636
1746482834.8879502,55,0.0013832369586452842
1746482919.0785587,56,0.001407537260092795
1746483003.2759573,57,0.0014535204973071814
1746483087.4869716,58,0.001370613812468946
1746483171.6849122,59,0.0013421019539237022
